2.53E-13,1.23E-13,5.40E-14,8.27E-14,1.03E-13,1.47E-13,3.51E-14
2.57E-13,1.21E-13,5.36E-14,8.31E-14,1.05E-13,1.50E-13,3.54E-14
2.58E-13,1.18E-13,5.35E-14,8.32E-14,1.04E-13,1.51E-13,3.57E-14
2.56E-13,1.16E-13,5.34E-14,8.25E-14,1.03E-13,1.50E-13,3.58E-14
2.56E-13,1.14E-13,5.30E-14,8.19E-14,1.02E-13,1.48E-13,3.64E-14
2.52E-13,1.14E-13,5.29E-14,8.19E-14,1.04E-13,1.48E-13,3.62E-14
2.50E-13,1.14E-13,5.42E-14,8.18E-14,1.04E-13,1.48E-13,3.53E-14
2.53E-13,1.16E-13,5.53E-14,8.21E-14,1.02E-13,1.46E-13,3.45E-14
2.55E-13,1.18E-13,5.51E-14,8.20E-14,1.01E-13,1.46E-13,3.43E-14
2.55E-13,1.17E-13,5.47E-14,8.16E-14,1.00E-13,1.49E-13,3.43E-14
2.54E-13,1.16E-13,5.41E-14,8.13E-14,9.92E-14,1.49E-13,3.47E-14
2.54E-13,1.16E-13,5.34E-14,8.07E-14,9.86E-14,1.46E-13,3.56E-14
2.53E-13,1.16E-13,5.31E-14,7.96E-14,9.76E-14,1.45E-13,3.58E-14
2.54E-13,1.16E-13,5.30E-14,7.93E-14,9.75E-14,1.44E-13,3.62E-14
2.54E-13,1.16E-13,5.29E-14,7.96E-14,9.78E-14,1.43E-13,3.64E-14
2.52E-13,1.17E-13,5.30E-14,8.06E-14,9.87E-14,1.42E-13,3.58E-14
2.53E-13,1.18E-13,5.35E-14,8.16E-14,1.00E-13,1.43E-13,3.57E-14
2.55E-13,1.19E-13,5.37E-14,8.15E-14,1.00E-13,1.45E-13,3.58E-14
2.54E-13,1.19E-13,5.33E-14,8.12E-14,1.01E-13,1.46E-13,3.61E-14
2.52E-13,1.20E-13,5.37E-14,8.11E-14,1.03E-13,1.46E-13,3.65E-14
2.52E-13,1.19E-13,5.38E-14,8.05E-14,1.02E-13,1.44E-13,3.58E-14
2.50E-13,1.17E-13,5.31E-14,7.96E-14,1.02E-13,1.41E-13,3.46E-14
2.46E-13,1.17E-13,5.24E-14,7.94E-14,1.00E-13,1.42E-13,3.41E-14
2.46E-13,1.17E-13,5.25E-14,8.01E-14,9.92E-14,1.44E-13,3.43E-14
2.48E-13,1.18E-13,5.24E-14,8.07E-14,1.00E-13,1.46E-13,3.55E-14
2.51E-13,1.20E-13,5.25E-14,8.10E-14,1.02E-13,1.45E-13,3.61E-14
2.51E-13,1.20E-13,5.28E-14,8.16E-14,1.03E-13,1.44E-13,3.57E-14
2.49E-13,1.20E-13,5.35E-14,8.19E-14,1.05E-13,1.44E-13,3.58E-14
2.50E-13,1.18E-13,5.41E-14,8.14E-14,1.04E-13,1.45E-13,3.63E-14
2.50E-13,1.17E-13,5.40E-14,8.02E-14,1.02E-13,1.44E-13,3.61E-14
2.49E-13,1.16E-13,5.32E-14,7.99E-14,1.01E-13,1.42E-13,3.52E-14
2.50E-13,1.16E-13,5.24E-14,8.05E-14,1.00E-13,1.45E-13,3.52E-14
2.47E-13,1.19E-13,5.29E-14,8.12E-14,1.02E-13,1.47E-13,3.54E-14
2.49E-13,1.21E-13,5.36E-14,8.18E-14,1.04E-13,1.46E-13,3.55E-14
2.52E-13,1.20E-13,5.37E-14,8.09E-14,1.04E-13,1.46E-13,3.53E-14
2.51E-13,1.17E-13,5.25E-14,7.97E-14,1.01E-13,1.45E-13,3.48E-14
2.49E-13,1.15E-13,5.22E-14,7.95E-14,9.83E-14,1.45E-13,3.53E-14
2.49E-13,1.14E-13,5.23E-14,8.00E-14,9.99E-14,1.46E-13,3.60E-14
2.50E-13,1.14E-13,5.26E-14,7.97E-14,1.01E-13,1.47E-13,3.57E-14
2.50E-13,1.15E-13,5.31E-14,7.98E-14,1.01E-13,1.46E-13,3.54E-14
2.50E-13,1.15E-13,5.30E-14,8.03E-14,1.01E-13,1.46E-13,3.57E-14
2.49E-13,1.15E-13,5.27E-14,8.06E-14,1.01E-13,1.47E-13,3.56E-14
2.47E-13,1.15E-13,5.28E-14,8.06E-14,9.89E-14,1.47E-13,3.47E-14
2.48E-13,1.15E-13,5.29E-14,8.09E-14,9.91E-14,1.47E-13,3.40E-14
2.49E-13,1.16E-13,5.32E-14,8.03E-14,1.01E-13,1.45E-13,3.48E-14
2.52E-13,1.17E-13,5.34E-14,8.00E-14,1.02E-13,1.44E-13,3.56E-14
2.54E-13,1.17E-13,5.35E-14,8.08E-14,1.03E-13,1.41E-13,3.52E-14
2.54E-13,1.17E-13,5.36E-14,8.08E-14,1.02E-13,1.41E-13,3.50E-14
2.52E-13,1.18E-13,5.34E-14,8.03E-14,1.01E-13,1.42E-13,3.43E-14
2.51E-13,1.16E-13,5.29E-14,7.95E-14,9.97E-14,1.43E-13,3.37E-14
2.50E-13,1.15E-13,5.22E-14,7.90E-14,9.95E-14,1.44E-13,3.35E-14
2.48E-13,1.15E-13,5.20E-14,7.95E-14,9.92E-14,1.44E-13,3.33E-14
2.47E-13,1.14E-13,5.26E-14,8.06E-14,9.89E-14,1.43E-13,3.37E-14
2.45E-13,1.14E-13,5.28E-14,8.11E-14,1.01E-13,1.42E-13,3.47E-14
2.45E-13,1.16E-13,5.26E-14,8.07E-14,1.01E-13,1.42E-13,3.53E-14
2.46E-13,1.17E-13,5.23E-14,8.08E-14,1.01E-13,1.44E-13,3.61E-14
2.46E-13,1.18E-13,5.21E-14,8.11E-14,1.03E-13,1.45E-13,3.62E-14
2.46E-13,1.17E-13,5.20E-14,8.09E-14,1.03E-13,1.47E-13,3.55E-14
2.44E-13,1.16E-13,5.15E-14,8.02E-14,1.02E-13,1.48E-13,3.53E-14
2.46E-13,1.16E-13,5.14E-14,7.91E-14,1.01E-13,1.47E-13,3.48E-14
2.47E-13,1.16E-13,5.13E-14,7.89E-14,1.00E-13,1.45E-13,3.41E-14
2.45E-13,1.15E-13,5.13E-14,7.95E-14,1.00E-13,1.45E-13,3.38E-14
2.43E-13,1.14E-13,5.15E-14,7.95E-14,1.00E-13,1.46E-13,3.40E-14
2.45E-13,1.14E-13,5.24E-14,7.97E-14,1.02E-13,1.47E-13,3.45E-14
2.47E-13,1.15E-13,5.31E-14,8.02E-14,1.03E-13,1.47E-13,3.46E-14
2.46E-13,1.16E-13,5.30E-14,8.02E-14,1.02E-13,1.47E-13,3.43E-14
2.44E-13,1.18E-13,5.32E-14,7.99E-14,1.02E-13,1.48E-13,3.47E-14
2.46E-13,1.16E-13,5.26E-14,7.99E-14,1.03E-13,1.49E-13,3.58E-14
2.46E-13,1.15E-13,5.20E-14,8.00E-14,1.02E-13,1.46E-13,3.63E-14
2.45E-13,1.15E-13,5.20E-14,8.00E-14,1.04E-13,1.45E-13,3.59E-14
2.45E-13,1.15E-13,5.29E-14,8.04E-14,1.04E-13,1.45E-13,3.54E-14
2.44E-13,1.16E-13,5.29E-14,8.11E-14,1.03E-13,1.45E-13,3.49E-14
